022016061011100401003 B00006230000623000000000000000000201000028200000010000005000039800000000000000S
022016061011100401016 A00005050000505000000000000000000143000021600000020000003000029000000000000000S
022016061011100401016 B00005660000566000000000000000000204000027000000030000005000034300000000000000S
022016061011100401019 B00006590000659000000000000000000174000026600000060000002000036700000000000000S
022016061011100403001 U00007870000787000000000000000000288000038700000040000005000050100000000000000S
022016061011100404009 B00005750000575000000000000000000194000027300000010000005000034400000000000000S
022016061011100501001 A00006330000633000000000000000000284000032800000030000004000042800000000000000S
022016061011100704001 A00005010000501000000000000000000154000022600000010000003000031000000000000000S
022016061011100801009 A00007210000721000000000000000000229000030000000040000006000041400000000000000S
022016061011101201001 U00006450000645000000000000000000232000031100000050000004000040100000000000000S
022016061011101201004 A00005950000595000000000000000000238000033900000010000002000043200000000000000S
022016061011101203004 B00005290000529000000000000000000236000031200000020000002000035600000000000000S
022016061011101207001 U00008260000826000000000000000000326000041300000020000001000050900000000000000S
022016061011101208002 U00007160000716000000000000000000187000039800000050000003000056300000000000000S
022016061011101208004 U00008250000825000000000000000000380000050500000050000011000060500000000000000S
022016061011101208005 U00007980000798000000000000000000361000051600000060000005000061800000000000000S
022016061011101209004 B00006360000636000000000000000000261000039300000080000007000047200000000000000S
022016061011101210018 B00005740000574000000000000000000283000037200000020000002000041900000000000000S
022016061011101210026 A00004720000472000000000000000000200000027300000050000003000033700000000000000S
022016061011101301001 A00005570000557000000000000000000171000024300000010000008000034200000000000000S
022016061011101301002 A00005950000595000000000000000000210000028900000030000010000040400000000000000S
022016061011101501003 B00008250000825000000000000000000253000034000000060000004000045900000000000000S
022016061011101501004 A00004960000496000000000000000000158000021600000050000003000028600000000000000S
022016061011101502005 A00005650000565000000000000000000252000031600000090000003000037700000000000000S
022016061011101503004 B00007470000747000000000000000000259000036400000110000008000043800000000000000S
022016061011101504001 B00006750000675000000000000000000237000033300000030000001000044500000000000000S
022016061011101601001 B00007640000764000000000000000000264000037800000050000007000047700000000000000S
022016061011101603002 A00007530000753000000000000000000204000030800000080000002000042100000000000000S
